2015-11-10 10:09:52.653934,2015-11-10 10:09:52.653943,52,UGX,1995-12-12 00:00:00,1027
2015-11-10 10:09:52.654273,2015-11-10 10:09:52.654283,53,UGX,1995-12-13 00:00:00,1023
2015-11-10 10:09:52.654616,2015-11-10 10:09:52.654626,54,UGX,1995-12-14 00:00:00,1020
2015-11-10 10:09:52.654949,2015-11-10 10:09:52.654959,55,UGX,1995-12-15 00:00:00,1020
2015-11-10 10:09:52.655283,2015-11-10 10:09:52.655293,56,UGX,1995-12-16 00:00:00,1020
2015-11-10 10:09:52.655657,2015-11-10 10:09:52.655668,57,UGX,1995-12-17 00:00:00,1020
2015-11-10 10:09:52.656,2015-11-10 10:09:52.65601,58,UGX,1995-12-18 00:00:00,1020
2015-11-10 10:09:52.656344,2015-11-10 10:09:52.656354,59,UGX,1995-12-19 00:00:00,1020
2015-11-10 10:09:52.656682,2015-11-10 10:09:52.656692,60,UGX,1995-12-20 00:00:00,1020
2015-11-10 10:09:52.657018,2015-11-10 10:09:52.657028,61,UGX,1995-12-21 00:00:00,1020
2015-11-10 10:09:52.65735,2015-11-10 10:09:52.65736,62,UGX,1995-12-22 00:00:00,1020
2015-11-10 10:09:52.657683,2015-11-10 10:09:52.657693,63,UGX,1995-12-23 00:00:00,1020
2015-11-10 10:09:52.65801,2015-11-10 10:09:52.65802,64,UGX,1995-12-24 00:00:00,1020
2015-11-10 10:09:52.658346,2015-11-10 10:09:52.658355,65,UGX,1995-12-25 00:00:00,1020
2015-11-10 10:09:52.658685,2015-11-10 10:09:52.658694,66,UGX,1995-12-26 00:00:00,1020
2015-11-10 10:09:52.659015,2015-11-10 10:09:52.659025,67,UGX,1995-12-27 00:00:00,1020
2015-11-10 10:09:52.659344,2015-11-10 10:09:52.659354,68,UGX,1995-12-28 00:00:00,1020
2015-11-10 10:09:52.659716,2015-11-10 10:09:52.659726,69,UGX,1995-12-29 00:00:00,1020
2015-11-10 10:09:52.660049,2015-11-10 10:09:52.660058,70,UGX,1995-12-30 00:00:00,1020
2015-11-10 10:09:52.660382,2015-11-10 10:09:52.660392,71,UGX,1995-12-31 00:00:00,1020
2015-11-10 10:09:52.660713,2015-11-10 10:09:52.660723,72,UGX,1996-01-01 00:00:00,1020
2015-11-10 10:09:52.661063,2015-11-10 10:09:52.661072,73,UGX,1996-01-02 00:00:00,1020
2015-11-10 10:09:52.661397,2015-11-10 10:09:52.661407,74,UGX,1996-01-03 00:00:00,1018
2015-11-10 10:09:52.661736,2015-11-10 10:09:52.661746,75,UGX,1996-01-04 00:00:00,1016.5
2015-11-10 10:09:52.662086,2015-11-10 10:09:52.662097,76,UGX,1996-01-05 00:00:00,1016.5
2015-11-10 10:09:52.662465,2015-11-10 10:09:52.662476,77,UGX,1996-01-06 00:00:00,1016.5
2015-11-10 10:09:52.662836,2015-11-10 10:09:52.662846,78,UGX,1996-01-07 00:00:00,1016.5
2015-11-10 10:09:52.663174,2015-11-10 10:09:52.663184,79,UGX,1996-01-08 00:00:00,1018
2015-11-10 10:09:52.663526,2015-11-10 10:09:52.663536,80,UGX,1996-01-09 00:00:00,1022
2015-11-10 10:09:52.663865,2015-11-10 10:09:52.663875,81,UGX,1996-01-10 00:00:00,1026.5
2015-11-10 10:09:52.664208,2015-11-10 10:09:52.664219,82,UGX,1996-01-11 00:00:00,1032
2015-11-10 10:09:52.664543,2015-11-10 10:09:52.664554,83,UGX,1996-01-12 00:00:00,1032
2015-11-10 10:09:52.664877,2015-11-10 10:09:52.664887,84,UGX,1996-01-13 00:00:00,1032
2015-11-10 10:09:52.665209,2015-11-10 10:09:52.665218,85,UGX,1996-01-14 00:00:00,1038.5
2015-11-10 10:09:52.665538,2015-11-10 10:09:52.665548,86,UGX,1996-01-15 00:00:00,1037.5
2015-11-10 10:09:52.665871,2015-11-10 10:09:52.665881,87,UGX,1996-01-16 00:00:00,1035.5
2015-11-10 10:09:52.666206,2015-11-10 10:09:52.666215,88,UGX,1996-01-17 00:00:00,1035.5
2015-11-10 10:09:52.666543,2015-11-10 10:09:52.666553,89,UGX,1996-01-18 00:00:00,1035.5
2015-11-10 10:09:52.666876,2015-11-10 10:09:52.666886,90,UGX,1996-01-19 00:00:00,1035.5
2015-11-10 10:09:52.667212,2015-11-10 10:09:52.667222,91,UGX,1996-01-20 00:00:00,1035.5
2015-11-10 10:09:52.667551,2015-11-10 10:09:52.667561,92,UGX,1996-01-21 00:00:00,1033
2015-11-10 10:09:52.667878,2015-11-10 10:09:52.667888,93,UGX,1996-01-22 00:00:00,1033
2015-11-10 10:09:52.668207,2015-11-10 10:09:52.668217,94,UGX,1996-01-23 00:00:00,1028
2015-11-10 10:09:52.668635,2015-11-10 10:09:52.66865,95,UGX,1996-01-24 00:00:00,1030
2015-11-10 10:09:52.669026,2015-11-10 10:09:52.669039,96,UGX,1996-01-25 00:00:00,1030
2015-11-10 10:09:52.669434,2015-11-10 10:09:52.669448,97,UGX,1996-01-26 00:00:00,1030
2015-11-10 10:09:52.669829,2015-11-10 10:09:52.669843,98,UGX,1996-01-27 00:00:00,1030
2015-11-10 10:09:52.670227,2015-11-10 10:09:52.670241,99,UGX,1996-01-28 00:00:00,1028.5
